SCHEMA_NAME,FILE_NAME,TABLE_NAME,LAST_LOAD_TIME,STATUS,ROW_COUNT,ROW_PARSED,FIRST_ERROR_MESSAGE,FIRST_ERROR_LINE_NUMBER,FIRST_ERROR_CHARACTER_POSITION,FIRST_ERROR_COL_NAME,ERROR_COUNT,ERROR_LIMIT
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083216_757_KI2MXP_23/stream_20230622_083216_7570.gz,ACCOUNTS_20230622_083216_757_23,2023-06-22 06:32:27.076 -0700,PARTIALLY_LOADED,999,1000,User character length limit (5) exceeded by string 'Dealer',513,514,""ACCOUNTS_20230622_083216_757_23""[""CUSTOMERTYPEOLD"":57],1,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083204_002_T3CC7B_22/stream_20230622_083204_0020.gz,ACCOUNTS_20230622_083204_002_22,2023-06-22 06:32:14.707 -0700,PARTIALLY_LOADED,887,1000,User character length limit (5) exceeded by string 'Boutique',45,603,""ACCOUNTS_20230622_083204_002_22""[""SECONDARYBUSINESS"":77],113,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/CONTACTS/INSERT/20230622_083136_616_SUOT7B_10/stream_20230622_083136_6160.gz,CONTACTS_20230622_083136_616_10,2023-06-22 06:32:10.577 -0700,LOAD_FAILED,0,2000,User character length limit (20) exceeded by string '2022-08-02 00:00:00.000-05:00',1,408,""CONTACTS_20230622_083136_616_10""[""CONSENTLASTUPDATED"":55],2000,2000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083150_385_XJO49Z_21/stream_20230622_083150_3850.gz,ACCOUNTS_20230622_083150_385_21,2023-06-22 06:32:01.778 -0700,PARTIALLY_LOADED,952,1000,User character length limit (5) exceeded by string 'Interior Designer',161,646,""ACCOUNTS_20230622_083150_385_21""[""SECONDARYBUSINESS"":77],48,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083133_130_ZVSLV7_20/stream_20230622_083133_1300.gz,ACCOUNTS_20230622_083133_130_20,2023-06-22 06:31:48.206 -0700,PARTIALLY_LOADED,932,1000,User character length limit (5) exceeded by string 'Interior Designer',21,612,""ACCOUNTS_20230622_083133_130_20""[""SECONDARYBUSINESS"":77],68,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/CONTACTS/INSERT/20230622_083034_639_7J1ULW_9/stream_20230622_083034_6390.gz,CONTACTS_20230622_083034_639_9,2023-06-22 06:31:35.054 -0700,LOAD_FAILED,0,2000,User character length limit (20) exceeded by string 'SHOWCASE LIGHTING BY 3-G LTD',1,289,""CONTACTS_20230622_083034_639_9""[""ACCOUNTNAME"":40],2000,2000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083116_435_FJR3IU_19/stream_20230622_083116_4350.gz,ACCOUNTS_20230622_083116_435_19,2023-06-22 06:31:31.382 -0700,PARTIALLY_LOADED,919,1000,User character length limit (5) exceeded by string 'Interior Designer',8,628,""ACCOUNTS_20230622_083116_435_19""[""SECONDARYBUSINESS"":77],81,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083026_065_MBGGWD_18/stream_20230622_083026_0650.gz,ACCOUNTS_20230622_083026_065_18,2023-06-22 06:31:14.437 -0700,PARTIALLY_LOADED,981,1000,User character length limit (5) exceeded by string 'Independent Decorator',96,709,""ACCOUNTS_20230622_083026_065_18""[""SECONDARYBUSINESS"":77],19,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/CONTACTS/INSERT/20230622_083007_845_K1EUUO_8/stream_20230622_083007_8450.gz,CONTACTS_20230622_083007_845_8,2023-06-22 06:30:32.913 -0700,LOAD_FAILED,0,2000,User character length limit (20) exceeded by string '2021-09-29 00:00:00.000-05:00',1,439,""CONTACTS_20230622_083007_845_8""[""CONSENTLASTUPDATED"":55],2000,2000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_083013_744_QLHMKU_17/stream_20230622_083013_7440.gz,ACCOUNTS_20230622_083013_744_17,2023-06-22 06:30:24.054 -0700,PARTIALLY_LOADED,991,1000,User character length limit (5) exceeded by string 'Patio Store',788,620,""ACCOUNTS_20230622_083013_744_17""[""SECONDARYBUSINESS"":77],9,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_082958_628_GDTTQ1_16/stream_20230622_082958_6280.gz,ACCOUNTS_20230622_082958_628_16,2023-06-22 06:30:11.739 -0700,PARTIALLY_LOADED,982,1000,User character length limit (5) exceeded by string 'Interior Designer',176,631,""ACCOUNTS_20230622_082958_628_16""[""SECONDARYBUSINESS"":77],18,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/CONTACTS/INSERT/20230622_082943_762_8S7C47_7/stream_20230622_082943_7620.gz,CONTACTS_20230622_082943_762_7,2023-06-22 06:30:06.221 -0700,LOAD_FAILED,0,2000,User character length limit (20) exceeded by string '2022-11-21 00:00:00.000-06:00',1,385,""CONTACTS_20230622_082943_762_7""[""CONSENTLASTUPDATED"":55],2000,2000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_082946_207_C85XR0_15/stream_20230622_082946_2070.gz,ACCOUNTS_20230622_082946_207_15,2023-06-22 06:29:56.771 -0700,PARTIALLY_LOADED,979,1000,User character length limit (5) exceeded by string 'Interior Designer',26,597,""ACCOUNTS_20230622_082946_207_15""[""SECONDARYBUSINESS"":77],21,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_082934_142_FSQNS8_14/stream_20230622_082934_1420.gz,ACCOUNTS_20230622_082934_142_14,2023-06-22 06:29:44.284 -0700,PARTIALLY_LOADED,956,1000,User character length limit (5) exceeded by string 'Interior Designer',10,672,""ACCOUNTS_20230622_082934_142_14""[""SECONDARYBUSINESS"":77],44,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/CONTACTS/INSERT/20230622_082916_528_V4WCB8_6/stream_20230622_082916_5280.gz,CONTACTS_20230622_082916_528_6,2023-06-22 06:29:42.196 -0700,LOAD_FAILED,0,2000,User character length limit (20) exceeded by string 'WONDERFUL THINGS / AR',1,367,""CONTACTS_20230622_082916_528_6""[""ACCOUNTNAME"":40],2000,2000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_082921_665_TYACSR_13/stream_20230622_082921_6650.gz,ACCOUNTS_20230622_082921_665_13,2023-06-22 06:29:32.414 -0700,PARTIALLY_LOADED,976,1000,User character length limit (5) exceeded by string 'Design Services',59,673,""ACCOUNTS_20230622_082921_665_13""[""SECONDARYBUSINESS"":77],24,1000
