TrnYear,TrnMonth,Branch,BranchName,Invoice,InvoiceDate,Salesperson,RepTeam,Salesperson2,RepCode,Rep2,Customer,Name,PriceCode,SalesOrder,OrderDate,StockCode,Warehouse,Area,ProductClass,CustomerPoNumber,QtyInvoiced,NetSalesValue,LineType
2023,1,200,SCW,200-1160848,2023-01-12 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1100074,TRADITIONS LTD.,4,200-1108612,2023-01-10 00:00:00.000,FTG-01709,MN,SD,SCW,RMA RQST#: 837691,1.000000,.00,1
2023,1,200,SCW,200-1160846,2023-01-12 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1100074,TRADITIONS LTD.,.,200-1108301,2022-12-22 00:00:00.000,C621P457W457,MN,SD,SCW,RMA:200-1011221/200-1076797 R,1.000000,218.00,1
2023,1,200,SCW,200-1160983,2023-01-16 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1100074,TRADITIONS LTD.,.,200-1108301,2022-12-22 00:00:00.000,C621P457W457,MN,SD,SCW,RMA:200-1011221/200-1076797 R,2.000000,436.00,1
2023,1,200,SCW,200-1160669,2023-01-10 00:00:00.000,MT-JENSENM,MT, ,MT, ,1100192,BY DESIGN INTERIORS INC,.,200-1108466,2023-01-04 00:00:00.000,PRT-01214,MN,W,SCW,TRAVERTINE UMB PLUG,1.000000,.00,1
2023,1,200,SCW,200-1160397,2023-01-04 00:00:00.000,MW-JEREMYR,MW,SO-LAURENB,MW,SO,1100290,HUCK & PECK LLC,.,200-1107145,2022-11-15 00:00:00.000,MKTG-00036,MKT,SD,SCW,21972-111522-544,2.000000,.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,341383,MN,SD,SCW,EB23,1.000000,1072.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,C823P4255N,MN,SD,SCW,EB23,1.000000,626.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,341483,MN,SD,SCW,EB23,1.000000,735.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,C828P4255N,MN,SD,SCW,EB23,1.000000,211.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,G105-221030,MN,SD,WJO,EB23,2.000000,104.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,G102-221030,MN,SD,WJO,EB23,2.000000,130.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,471531,MN,SD,SCW,EB23,1.000000,184.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,341831,MN,SD,SCW,EB23,4.000000,1160.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,3150123,MN,SD,SCW,EB23,1.000000,925.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,2912128,MN,SD,SCW,EB23,1.000000,488.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,28424,MN,SD,SCW,EB23,1.000000,1229.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,340460,MN,SD,SCW,EB23,1.000000,961.00,1
2023,1,200,SCW,200-1160788,2023-01-11 00:00:00.000,MJT-JEREMYR,MJT, ,MJT, ,1100290,HUCK & PECK LLC,.,200-1104499,2022-09-09 00:00:00.000,342760,MN,SD,SCW,EB23,1.000000,598.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,1753130,MN,SD,SCW,1241JF,6.000000,2166.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,342231,MN,SD,SCW,1241JF,4.000000,2500.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,404831,MN,SD,SCW,1241JF,2.000000,1354.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,404831,MN,SD,SCW,1241JF,4.000000,2708.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,C887P4239N,MN,SD,SCW,1241JF,1.000000,739.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,471431,MN,SD,SCW,1241JF,1.000000,232.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,180628,MN,SD,SCW,1241JF,1.000000,830.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,341931,MN,SD,SCW,1241JF,1.000000,349.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,C3594223N,MN,SD,SCW,1241JF,8.000000,656.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,.,200-1104304,2022-09-06 00:00:00.000,C3594225N,MN,SD,SCW,1241JF,2.000000,164.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,4,200-1104304,2022-09-06 00:00:00.000,404531,MN,SD,SCW,1241JF,4.000000,784.00,1
2023,1,200,SCW,200-1160653,2023-01-10 00:00:00.000,JM,(none), ,JM, ,1100308,THE ANNEX,4,200-1104304,2022-09-06 00:00:00.000,C879H4223N,MN,SD,SCW,1241JF,4.000000,272.00,1
2023,1,200,SCW,200-1160583,2023-01-09 00:00:00.000,MT-JENSENM,MT, ,MT, ,1100311,OUTDOOR LIVING,.,200-1108481,2023-01-04 00:00:00.000,MKTG-00031,MKT,SD,SCW,53603-010423-537,2.000000,.00,1
2023,1,200,SCW,200-1013494,2023-01-04 00:00:00.000,TPT,TPT, ,TPT, ,1100335,FRIESE-MIER CO,1,200-8013634,2022-12-28 00:00:00.000,431570,X,W,SCW,RMA:200-1011231,-1.000000,-460.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-163255,MV,SD,GABBY,64031-01042023-1-S,1.000000,633.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-175083,MV,SD,GABBY,64031-01042023-1-S,2.000000,700.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-155110,MV,SD,GABBY,64031-01042023-1-S,1.000000,118.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-159085,MV,SD,GABBY,64031-01042023-1-S,1.000000,362.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-168040,MV,SD,GABBY,64031-01042023-1-S,1.000000,325.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-168035,MV,SD,GABBY,64031-01042023-1-S,2.000000,374.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-155195,MV,SD,GABBY,64031-01042023-1-S,1.000000,223.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-165075,MV,SD,GABBY,64031-01042023-1-S,1.000000,727.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-155295,MV,SD,GABBY,64031-01042023-1-S,1.000000,515.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-166135,MV,SD,GABBY,64031-01042023-1-S,1.000000,728.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-191241,MV,SD,GABBY,64031-01042023-1-S,1.000000,336.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-163295,MV,SD,GABBY,64031-01042023-1-S,1.000000,750.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-159140,MV,SD,GABBY,64031-01042023-1-S,2.000000,1176.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-159095,MV,SD,GABBY,64031-01042023-1-S,1.000000,340.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-162030,MV,SD,GABBY,64031-01042023-1-S,2.000000,698.00,1
2023,1,220,Gabby,220-1310874,2023-01-06 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1101191,MARIE ANTOINETTES,.,220-1173910,2023-01-04 00:00:00.000,SCH-163295,MV,SD,GABBY,64031-01042023-1-S,1.000000,750.00,1
2023,1,220,Gabby,220-1310790,2023-01-06 00:00:00.000,SO-PAUL,SO,SO,SO,SO,1101203,ATCHISON HOME,.,220-1172283,2022-12-05 00:00:00.000,G103-102029,MN,SD,WJO,114339,2.000000,178.00,1
2023,1,220,Gabby,220-1313781,2023-01-26 00:00:00.000,SO-PAUL,SO,SO,SO,SO,1101203,ATCHISON HOME,.,220-1175719,2023-01-24 00:00:00.000,SCH-155195,MV,SD,GABBY,114643-1,1.000000,223.00,1
2023,1,220,Gabby,220-1311242,2023-01-10 00:00:00.000,SO-PAUL,SO,SO,SO,SO,1101255,BISHOP PARKER FURNITURE,.,220-1173539,2022-12-27 00:00:00.000,SCH-153760,MV,SD,GABBY,21754,1.000000,287.00,1
2023,1,220,Gabby,220-1310642,2023-01-05 00:00:00.000,MJT-SEANB,MJT, ,MJT, ,1101268,BOXELL INTERIORS INC,.,220-1168484,2022-10-20 00:00:00.000,SCH-170145,MV,SD,GABBY,13601,1.000000,242.00,1
2023,1,220,Gabby,220-1310288,2023-01-03 00:00:00.000,MJT-SEANB,MJT, ,MJT, ,1101268,BOXELL INTERIORS INC,.,220-1164739,2022-09-02 00:00:00.000,SCH-273227-100152,CL-MN,W,GABBY,13574,2.000000,1968.00,1
2023,1,220,Gabby,220-1018490,2023-01-17 00:00:00.000,MW-MARIANNEM,MW, ,MW, ,1101268,BOXELL INTERIORS INC,.,220-8018661,2023-01-13 00:00:00.000,MKTG-20007,MKT,W,GABBY,SWATCH SET CREDIT,-1.000000,-850.00,1
2023,1,220,Gabby,220-1018490,2023-01-17 00:00:00.000,MW-MARIANNEM,MW, ,MW, ,1101268,BOXELL INTERIORS INC,.,220-8018661,2023-01-13 00:00:00.000,MKTG-20009,MKT,W,GABBY,SWATCH SET CREDIT,-1.000000,-25.00,1
2023,1,220,Gabby,220-1313954,2023-01-27 00:00:00.000,MW-MARIANNEM,MW, ,MW, ,1101268,BOXELL INTERIORS INC,4,220-1175426,2023-01-19 00:00:00.000,SCH-169210,MV,SD,GABBY,13641,1.000000,1142.00,1
2023,1,220,Gabby,220-1313962,2023-01-27 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1173376,2022-12-21 00:00:00.000,SCH-170010,MV,SD,GABBY,26511GAB,1.000000,364.00,1
2023,1,220,Gabby,220-1313963,2023-01-27 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1173996,2023-01-05 00:00:00.000,SCH-170010,MV,SD,GABBY,26894GAB,1.000000,364.00,1
2023,1,220,Gabby,220-1314425,2023-01-31 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1176076,2023-01-30 00:00:00.000,SCH-175106,MV,SD,GABBY,27320GAB,2.000000,386.00,1
2023,1,220,Gabby,220-1313633,2023-01-25 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1175641,2023-01-23 00:00:00.000,SCH-170565,MV,SD,GABBY,27200GAB,1.000000,178.00,1
2023,1,220,Gabby,220-1312263,2023-01-16 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,.,220-1174385,2023-01-10 00:00:00.000,SCH-175084,MV,SD,GABBY,RMA:220-1015245/220-1171868 DE,2.000000,324.00,1
2023,1,220,Gabby,220-1312263,2023-01-16 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,.,220-1174385,2023-01-10 00:00:00.000,SCH-175084-A,MV,SD,GABBY,RMA:220-1015245/220-1171868 DE,2.000000,.00,1
2023,1,220,Gabby,220-1312263,2023-01-16 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,.,220-1174385,2023-01-10 00:00:00.000,SCH-175084-B,MV,SD,GABBY,RMA:220-1015245/220-1171868 DE,2.000000,.00,1
2023,1,220,Gabby,220-1018526,2023-01-18 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4-L10,220-8018699,2023-01-18 00:00:00.000,SCH-175084,X,SD,GABBY,RMA:220-1015245,.000000,-324.00,1
2023,1,220,Gabby,220-1018526,2023-01-18 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,.,220-8018699,2023-01-18 00:00:00.000,SCH-175084-A,MV,SD,GABBY,RMA:220-1015245,-2.000000,.00,1
2023,1,220,Gabby,220-1018526,2023-01-18 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,.,220-8018699,2023-01-18 00:00:00.000,SCH-175084-B,MV,SD,GABBY,RMA:220-1015245,-2.000000,.00,1
2023,1,220,Gabby,220-1312627,2023-01-18 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1174988,2023-01-16 00:00:00.000,SCH-166295,MV,SD,GABBY,21042GAB-2,1.000000,1276.00,1
2023,1,220,Gabby,220-1312410,2023-01-17 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4-L10,220-1171873,2022-11-30 00:00:00.000,SCH-166055,MV,SD,WJO,26236GAB,2.000000,1008.00,1
2023,1,220,Gabby,220-1018600,2023-01-24 00:00:00.000,TBT-RICKS,TBT, ,TBT, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-8017699,2022-10-27 00:00:00.000,SCH-192401,X,SD,GABBY,RMA:220-1014383,-1.000000,-608.00,1
2023,1,220,Gabby,220-1312758,2023-01-19 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1174717,2023-01-12 00:00:00.000,SCH-175060-B,MV,SD,GABBY,RMA:220-1015286/220-1171876 R,2.000000,.00,1
2023,1,220,Gabby,220-1312764,2023-01-19 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1175191,2023-01-17 00:00:00.000,SCH-168015,MV,SD,GABBY,27083GAB,1.000000,283.00,1
2023,1,220,Gabby,220-1310709,2023-01-05 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1173869,2023-01-04 00:00:00.000,SCH-191164,MV,SD,GABBY,26869GAB,1.000000,142.00,1
2023,1,220,Gabby,220-1310889,2023-01-06 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,.,220-1173966,2023-01-05 00:00:00.000,SCH-PT-00289,MV,SD,GABBY,SARAH HALPREN FINIAL,2.000000,.00,1
2023,1,220,Gabby,220-1311390,2023-01-10 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1173995,2023-01-05 00:00:00.000,SCH-168015,MV,SD,GABBY,26904GAB,1.000000,283.00,1
2023,1,220,Gabby,220-1311415,2023-01-10 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1174044,2023-01-05 00:00:00.000,SCH-163000,MV,SD,GABBY,25881GAB1,1.000000,359.00,1
2023,1,220,Gabby,220-1311417,2023-01-10 00:00:00.000,MA-RICKS,MA, ,MA, ,1101299,MEADOWBLU & CANDELABRA INC,4,220-1174060,2023-01-06 00:00:00.000,SCH-168035,MV,SD,GABBY,26969GAB,1.000000,187.00,1
2023,1,220,Gabby,220-1018558,2023-01-23 00:00:00.000,TBT-RICKS,TBT, ,TBT, ,1101303,CAROLINA LANTERNS,1,220-8018729,2023-01-19 00:00:00.000,SCH-153440,X,W,GABBY,RMA:220-1012681,-1.000000,-282.00,1
2023,1,220,Gabby,220-1310842,2023-01-06 00:00:00.000,JTT,JTT, ,JTT, ,1101329,CLIVE DANIEL HOME,.,220-1156993,2022-05-27 00:00:00.000,SCH-170580,MV,SD,GABBY,129811,1.000000,1175.00,1
2023,1,220,Gabby,220-1310843,2023-01-06 00:00:00.000,JTT,JTT, ,JTT, ,1101329,CLIVE DANIEL HOME,.,220-1157130,2022-05-31 00:00:00.000,SCH-170230,MV,SD,GABBY,129898,1.000000,333.00,1
2023,1,220,Gabby,220-1314295,2023-01-31 00:00:00.000,FL-JORGANNAT,FL, ,FL, ,1101329,CLIVE DANIEL HOME,.,220-1174634,2023-01-11 00:00:00.000,SCH-165055,MV,SD,GABBY,133069,2.000000,396.00,1
2023,1,220,Gabby,220-1314338,2023-01-31 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1175138,2023-01-17 00:00:00.000,SCH-192250,MV,SD,GABBY,249394,1.000000,1142.00,1
2023,1,220,Gabby,220-1314338,2023-01-31 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1175138,2023-01-17 00:00:00.000,SCH-192250-A,MV,SD,GABBY,249394,1.000000,.00,1
2023,1,220,Gabby,220-1314338,2023-01-31 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1175138,2023-01-17 00:00:00.000,SCH-192250-B,MV,SD,GABBY,249394,1.000000,.00,1
2023,1,220,Gabby,220-1313569,2023-01-25 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1175525,2023-01-20 00:00:00.000,SCH-220180,MV,SD,GABBY,1680741,2.000000,696.00,1
2023,1,220,Gabby,220-1313642,2023-01-25 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1175627,2023-01-23 00:00:00.000,SCH-166015,MV,SD,GABBY,249848,4.000000,916.00,1
2023,1,220,Gabby,220-1313642,2023-01-25 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1175627,2023-01-23 00:00:00.000,SCH-153720,MV,SD,GABBY,249848,2.000000,582.00,1
2023,1,220,Gabby,220-1313642,2023-01-25 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1175627,2023-01-23 00:00:00.000,SCH-290395,MV,SD,GABBY,249848,4.000000,704.00,1
2023,1,220,Gabby,220-1314420,2023-01-31 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1101381,SHADES OF LIGHT LLC,4,220-1169652,2022-11-02 00:00:00.000,SCH-PT-00638,MV,SD,GABBY,RR110222GABBY,1.000000,4.00,1
2023,1,220,Gabby,220-1314420,2023-01-31 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1101381,SHADES OF LIGHT LLC,4,220-1169652,2022-11-02 00:00:00.000,SCH-PT-00638,MV,SD,GABBY,RR110222GABBY,1.000000,4.00,1
2023,1,220,Gabby,220-1314421,2023-01-31 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173527,2022-12-27 00:00:00.000,SCH-PT-00638,MV,SD,GABBY,247915,2.000000,8.00,1
2023,1,220,Gabby,220-1311971,2023-01-13 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1174605,2023-01-11 00:00:00.000,SCH-192250,MV,SD,GABBY,249098,1.000000,1142.00,1
2023,1,220,Gabby,220-1311971,2023-01-13 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1174605,2023-01-11 00:00:00.000,SCH-192250-A,MV,SD,GABBY,249098,1.000000,.00,1
2023,1,220,Gabby,220-1311971,2023-01-13 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1174605,2023-01-11 00:00:00.000,SCH-192250-B,MV,SD,GABBY,249098,1.000000,.00,1
2023,1,220,Gabby,220-1311409,2023-01-10 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173969,2023-01-05 00:00:00.000,SCH-151445,MV,SD,GABBY,248638,2.000000,724.00,1
2023,1,220,Gabby,220-1311409,2023-01-10 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173969,2023-01-05 00:00:00.000,SCH-153010,MV,SD,GABBY,248638,16.000000,1488.00,1
2023,1,220,Gabby,220-1311627,2023-01-11 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1174319,2023-01-09 00:00:00.000,SCH-167075,MV,SD,GABBY,RMA:220-1015234/220-1162577 DE,1.000000,384.00,1
2023,1,220,Gabby,220-1018442,2023-01-12 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1101381,SHADES OF LIGHT LLC,.,220-8018601,2023-01-09 00:00:00.000,SCH-167075,X,SD,GABBY,RMA:220-1015234,-1.000000,-384.00,1
2023,1,220,Gabby,220-1311770,2023-01-12 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1174384,2023-01-10 00:00:00.000,SCH-165075,MV,SD,GABBY,248945,1.000000,727.00,1
2023,1,220,Gabby,220-1310706,2023-01-05 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173843,2023-01-04 00:00:00.000,SCH-PT-01208,MV,SD,GABBY,248548,1.000000,.00,1
2023,1,220,Gabby,220-1310691,2023-01-05 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173752,2023-01-03 00:00:00.000,SCH-192250,MV,SD,GABBY,248443,1.000000,1142.00,1
2023,1,220,Gabby,220-1310691,2023-01-05 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1173752,2023-01-03 00:00:00.000,SCH-192250-A,MV,SD,GABBY,248443,1.000000,.00,1
2023,1,220,Gabby,220-1310691,2023-01-05 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1173752,2023-01-03 00:00:00.000,SCH-192250-B,MV,SD,GABBY,248443,1.000000,.00,1
2023,1,220,Gabby,220-1313184,2023-01-23 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1175085,2023-01-17 00:00:00.000,SCH-153010,MV,SD,GABBY,249355,18.000000,1674.00,1
2023,1,220,Gabby,220-1312844,2023-01-19 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173876,2023-01-04 00:00:00.000,SCH-165065,MV,SD,GABBY,248625,1.000000,904.00,1
2023,1,220,Gabby,220-1312844,2023-01-19 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1173876,2023-01-04 00:00:00.000,SCH-165065-A,MV,SD,GABBY,248625,1.000000,.00,1
2023,1,220,Gabby,220-1312844,2023-01-19 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,.,220-1173876,2023-01-04 00:00:00.000,SCH-165065-B,MV,SD,GABBY,248625,1.000000,.00,1
2023,1,220,Gabby,220-1312845,2023-01-19 00:00:00.000,MA-TIMB,MA, ,MA, ,1101381,SHADES OF LIGHT LLC,4,220-1173894,2023-01-04 00:00:00.000,SCH-167085,MV,SD,GABBY,248626,4.000000,1536.00,1
